video_id,frame_no,parsed_json,schema_conformant,node_tp,node_fp,node_fn,node_precision,node_recall,node_f1,edge_tp,edge_fp,edge_fn,edge_precision,edge_recall,edge_f1,box_mean_iou,box_median_iou,box_std_iou,box_min_iou,box_max_iou,box_match_count,box_iou@0.5_coverage,box_iou@0.75_coverage,composite_hits_gt,composite_hits_pred,composite_fn_explained_pct,composite_fp_explained_pct,composite_adj_recall,gen_wall_time_s
I9nR5rDP7nQ,203,1,1,7,9,7,0.4375,0.5,0.4666666666666667,2,12,9,0.14285714285714285,0.18181818181818182,0.16,0.5214418768882751,0.46000000834465027,0.1832122653722763,0.3333333432674408,0.8888888955116272,7,0.42857142857142855,0.14285714285714285,0,0,0.0,0.0,0.5,65.540959
I9nR5rDP7nQ,244,1,1,2,3,0,0.4,1.0,0.5714285714285715,1,4,0,0.2,1.0,0.33333333333333337,0.5716666579246521,0.5716666579246521,0.2383333295583725,0.3333333432674408,0.8100000023841858,2,0.5,0.5,0,0,0.0,0.0,1.0,21.044702
JzU12Qf5FPg,126,1,1,6,3,6,0.6666666666666666,0.5,0.5714285714285715,1,6,13,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.5486111044883728,0.4375,0.24816066026687622,0.3333333432674408,1.0,6,0.5,0.3333333333333333,0,0,0.0,0.0,0.5,36.284901
JzU12Qf5FPg,436,1,1,6,3,2,0.6666666666666666,0.75,0.7058823529411765,2,6,5,0.25,0.2857142857142857,0.26666666666666666,0.6142480969429016,0.6324999928474426,0.07310940325260162,0.4651162922382355,0.6976743936538696,6,0.8333333333333334,0.0,0,0,0.0,0.0,0.75,39.250126
JzU12Qf5FPg,484,1,1,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667,1,5,6,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.6473193764686584,0.6666666865348816,0.24931763112545013,0.30000001192092896,1.0,5,0.6,0.4,0,0,0.0,0.0,0.5555555555555556,25.882846
JzU12Qf5FPg,503,1,1,5,3,0,0.625,1.0,0.7692307692307693,0,8,4,0.0,0.0,0.0,0.5169633626937866,0.6000000238418579,0.1663261204957962,0.3191489279270172,0.7374301552772522,5,0.6,0.0,0,0,0.0,0.0,1.0,34.562971
M5TwnzHdT2Q,58,1,1,5,0,2,1.0,0.7142857142857143,0.8333333333333333,2,2,4,0.5,0.3333333333333333,0.4,0.5846967101097107,0.6013745665550232,0.12468833476305008,0.375,0.7661691308021545,5,0.8,0.2,0,0,0.0,0.0,0.7142857142857143,20.408492
M5TwnzHdT2Q,65,1,1,4,2,4,0.6666666666666666,0.5,0.5714285714285715,1,4,6,0.2,0.14285714285714285,0.16666666666666666,0.511492908000946,0.4973447322845459,0.10516737401485443,0.38461539149284363,0.6666666865348816,4,0.5,0.0,0,0,0.0,0.0,0.5,26.200342
M5TwnzHdT2Q,67,1,1,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,3,1,2,0.75,0.6,0.6666666666666665,0.6292257308959961,0.692307710647583,0.17973648011684418,0.3125,0.8402777910232544,5,0.8,0.2,0,0,0.0,0.0,0.8333333333333334,23.450913
M5TwnzHdT2Q,69,1,1,6,0,0,1.0,1.0,1.0,1,4,4,0.2,0.2,0.20000000000000004,0.6349099278450012,0.6195887327194214,0.1807147115468979,0.45296168327331543,1.0,6,0.6666666666666666,0.16666666666666666,0,0,0.0,0.0,1.0,24.762777
